Country Name	Country Code	Indicator Name	Indicator Code	1960	1961	1962	1963	1964	1965	1966	1967	1968	1969	1970	1971	1972	1973	1974	1975	1976	1977	1978	1979	1980	1981	1982	1983	1984	1985	1986	1987	1988	1989	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018
Lao PDR	LAO	GDP per capita (current US$)	NY.GDP.PCAP.CD																									489.9487271	641.7386315	468.3241706	278.4193909	148.9844077	172.5414268	203.2559698	234.7193694	250.4922292	287.1875929	325.6292418	363.4716183	377.9712559	345.4969431	248.5413984	277.4951028	324.8450496	326.6408434	319.8270584	362.6252958	417.7516561	475.4164695	590.3013108	709.767087	899.4950787	948.1276421	1141.127115	1381.425606	1588.633147	1838.80602	2017.587781	2159.433152	2338.692157	2457.377414	
Lebanon	LBN	GDP per capita (current US$)	NY.GDP.PCAP.CD																													1241.684289	1015.464997	1050.117851	1704.079872	2070.823861	2737.72637	3226.98782	3863.26192	4457.96016	5093.290745	5538.680283	5509.346429	5334.903329	5253.122599	5436.595223	5425.66907	5473.48102	5390.208134	5434.252482	6086.79541	7109.513163	8480.988762	8858.283972	8734.189185	8959.258471	8807.901335	8660.036928	8529.51366	8571.126248	8808.589448	
Liberia	LBR	GDP per capita (current US$)	NY.GDP.PCAP.CD																																									302.9964757	302.8953587	302.6580033	240.0333993	282.3939197	290.9945021	331.473252	390.8416104	471.1993717	463.8559654	506.0630046	589.1650146	650.7136207	715.5370459	716.0529087	706.0594659	710.4360094	694.3195828	
Libya	LBY	GDP per capita (current US$)	NY.GDP.PCAP.CD																															6514.321504	7040.701924	7284.747991	6446.933136	5892.462256	5161.683342	5537.183816	5999.026651	5244.88031	6821.312519	7145.628494	6269.580123	3705.442638	4676.967503	5806.083604	8171.361651	9344.987518	11308.56661	14396.04865	10296.97353	12120.56217	5602.549434	13209.14078	10571.85076	6631.529047	4465.490366	4166.630529	5978.042926	
St. Lucia	LCA	GDP per capita (current US$)	NY.GDP.PCAP.CD																		817.4625751	937.7592282	1118.099645	1306.478852	1480.788304	1590.615136	1691.675385	1837.153505	2004.896006	2350.042285	2552.872257	2862.248103	3188.852299	3733.975444	3900.91887	4230.510898	4254.570713	4386.496413	4630.042205	4728.108716	4769.341572	5114.586499	5307.112728	5310.879944	5036.472357	5034.433876	5485.33605	5878.14285	6203.536293	6855.103763	7634.746111	7576.682338	7384.27025	8008.197165	8272.394547	8216.015524	8367.27622	8596.351698	9155.653328	9188.412753	9715.194786	
Latin America & Caribbean	LCN	GDP per capita (current US$)	NY.GDP.PCAP.CD	369.7450719	380.8847542	423.8790114	416.1848555	451.351713	468.4666569	500.4755633	500.6056818	525.7243455	574.0545811	609.4015119	664.1788563	727.9581668	930.2770244	1180.053368	1206.710458	1309.679712	1406.740144	1561.334673	1820.277082	2144.315198	2419.185255	2208.814344	1906.411224	1885.258895	1902.522194	1878.540255	1944.802221	2150.980445	2304.307114	2648.218781	3198.519545	2969.560618	3355.385959	3768.520623	3951.707229	4206.81683	4539.156842	4509.970604	4008.847368	4358.725766	4205.677391	3723.248504	3754.478509	4271.462404	5098.871873	5900.662516	6865.659356	7881.110612	7316.718692	8964.833879	10075.44979	10062.74462	10194.61279	10278.24089	8742.394298	8442.551096	9271.592224	
Least developed countries: UN classification	LDC	GDP per capita (current US$)	NY.GDP.PCAP.CD																					292.7616872	288.6909789	280.0138872	256.3805806	248.8293949	271.0558338	287.2189163	305.9524792	307.9167576	306.9821452	312.081566	306.8831464	270.8102229	262.6434753	237.596099	263.949229	282.8662981	291.2554814	290.8185714	286.7945754	316.6762791	294.296247	311.544937	344.6874054	386.0012525	442.4369676	505.9604643	591.8825404	717.8829747	703.304629	786.8696875	887.309724	925.7072876	980.493393	1039.923181	1005.173124	984.0563074	1072.665601	
Low income	LIC	GDP per capita (current US$)	NY.GDP.PCAP.CD																						357.4624384	364.3396701	343.2716215	314.7229354	311.2625422	323.2629772	317.2602563	327.8201121	314.7026505	334.6842185	336.0264735	296.4429609	284.2019715	227.4776715	251.6812592	277.4666601	280.9229629	284.9377185	282.135368	319.3458627	293.9381628	302.8790787	320.7920781	357.1716431	395.3406216	430.2986596	501.1959345	591.1218039	605.860961	643.0245885	710.1619791	748.670407	801.9480726	837.9750881	803.1267175	758.4738238	787.6614514	
Liechtenstein	LIE	GDP per capita (current US$)	NY.GDP.PCAP.CD											4236.930668	4827.792883	5640.464314	7354.102368	8441.047842	10514.99996	11389.02779	12418.01458	17503.33213	19773.67352	20671.99859	19511.08491	19690.37645	19579.08126	18607.87662	19410.75671	28315.83954	37869.33845	41351.0472	39426.9341	49447.46372	50987.77045	55300.46816	55921.13686	64156.70106	78761.7616	79937.21476	72190.79059	76641.0552	81116.43917	74624.55996	74005.01045	79035.53479	89469.75087	99848.61504	104994.0183	113983.1678	130267.2433	142973.8309	125945.0096	141165.0829	158283.0763	149295.646	173528.1505	179308.0756	167590.6083	164993.1942		
Sri Lanka	LKA	GDP per capita (current US$)	NY.GDP.PCAP.CD	142.7795496	142.8380435	138.5365469	117.0719441	120.7143257	152.8526342	153.8985479	159.5058546	150.8965687	160.9129241	183.9272358	185.8595832	196.4222683	216.9941233	264.7452357	275.6273188	256.2882151	287.5661294	188.0625573	227.5137498	267.6682924	289.1200884	307.6123466	328.6054789	378.8674667	369.5016286	390.2591451	401.3808983	413.3570345	408.3563136	463.5132257	513.1442934	546.9370483	576.6592749	647.4405404	714.0686775	756.4580666	816.8164858	850.5318591	838.6223944	869.4956921	832.7451402	867.6360437	982.6418822	1066.588484	1250.004791	1437.701974	1632.961131	2041.219053	2095.443968	2808.434392	3214.014195	3350.521876	3610.289363	3819.25353	3844.514008	3857.351319	4073.736519	
Lower middle income	LMC	GDP per capita (current US$)	NY.GDP.PCAP.CD						125.7324791	110.9592234	115.6706411	121.1921602	131.7295488	142.7455226	144.7282136	150.0164663	174.8246729	218.0923966	235.179515	248.0307213	277.7114611	304.052459	338.1978656	410.2601799	498.9150922	483.7606301	440.5350352	417.1707254	430.1783402	433.7182449	459.8527589	467.7675024	460.6086268	483.3738505	451.4261839	460.8454348	453.4499048	486.8605343	535.573023	575.532433	583.3432478	517.560086	552.3941403	570.559631	568.1011359	602.6524734	680.2734032	768.1680732	877.2359003	1037.558262	1251.731077	1383.625978	1392.870065	1680.636775	1870.071965	1932.20386	1988.370327	2063.064337	2019.852228	2071.074997	2209.062654	
Low & middle income	LMY	GDP per capita (current US$)	NY.GDP.PCAP.CD	134.0942501	127.4664209	130.5493137	142.0508595	151.4951909	163.0111447	165.0763439	168.291244	173.3627859	188.2751512	202.9045769	213.9821024	234.8153561	286.5592648	356.0500267	396.7329035	422.6584769	466.323231	497.5831626	580.0915865	669.4948859	743.7609491	718.400314	672.4928543	677.9424518	698.335844	703.3315341	707.2009661	743.9955618	766.7039664	835.3389328	864.1638944	829.7335793	868.3167276	924.1321701	1023.183537	1101.905727	1147.2385	1094.255233	1053.668408	1138.265817	1139.04142	1180.955323	1309.227562	1530.800391	1800.764779	2116.035434	2587.594822	3062.389892	2955.147498	3535.214827	4115.791036	4338.014814	4543.169872	4658.593664	4345.968567	4312.268834	4670.29123	
Lesotho	LSO	GDP per capita (current US$)	NY.GDP.PCAP.CD	40.6055353	41.20121369	47.45022254	52.3443123	56.71294337	58.77856641	59.54474769	60.99854123	61.97209163	65.1835009	66.53949492	72.53249117	75.17683253	110.2417192	134.2221287	129.9808487	125.1599688	159.652649	214.3876695	227.2663325	329.4064935	323.1311048	253.2020441	274.169467	231.0052033	182.467309	212.5949594	264.0350141	303.4256014	314.3388151	371.8442387	430.9096772	498.4844778	491.4205341	506.9977784	568.8163838	529.3669607	551.2410588	506.9946049	493.2493774	474.8197906	437.8190154	407.8093907	603.6362783	781.5145954	862.9463084	915.7757486	865.7993302	879.2982742	878.1654234	1157.341092	1350.643252	1281.611508	1192.998766	1218.466106	1154.355219	1054.268754	1154.444246	
Late-demographic dividend	LTE	GDP per capita (current US$)	NY.GDP.PCAP.CD	166.6593705	153.565631	159.0077421	168.410534	181.7190986	198.2217161	214.8691275	212.1956532	211.7702973	231.1626491	256.4591668	278.9641587	313.2789911	389.8879752	450.4366046	486.4755385	522.3780203	597.4702635	613.604199	722.7013063	807.9181575	844.478359	851.0217908	774.8543039	804.3323902	847.4522705	887.8194335	921.3490252	999.3844595	1043.464743	1098.290697	1193.447107	1102.51802	1131.410083	1275.306967	1541.298679	1682.711454	1744.813019	1664.527682	1524.939397	1662.185649	1705.63528	1794.566265	2032.847547	2428.189327	2912.039715	3492.398484	4373.597417	5403.874423	5191.611297	6191.182895	7503.759615	7979.774666	8551.768029	8807.920491	8201.970274	8155.857206	8980.592498	
Lithuania	LTU	GDP per capita (current US$)	NY.GDP.PCAP.CD																																				2168.796099	2328.153808	2830.737533	3166.895648	3113.546428	3297.354701	3530.147337	4146.987928	5505.535669	6706.966998	7863.162009	9240.642548	12297.91535	14961.56818	11837.39103	11984.86857	14357.73523	14341.18163	15693.78673	16545.12267	14291.90642	14982.53305	16809.64826	
Luxembourg	LUX	GDP per capita (current US$)	NY.GDP.PCAP.CD	2242.015817	2222.366366	2311.798849	2441.038555	2755.633117	2780.092719	2900.433218	2909.660629	3175.367369	3658.900683	4449.540387	4591.747503	5680.129895	7709.729387	9282.808109	9008.02789	9825.238266	10855.98186	13493.85258	15740.2875	17113.84225	14324.89197	13034.81166	12810.21883	12554.41718	12921.95842	18789.65708	23234.56658	26108.34396	27556.36359	34645.14324	37007.43875	40965.74432	41479.0872	45481.8922	52831.25237	52571.93499	47042.34711	47584.46439	51654.4028	48735.99549	48179.42085	52930.64115	65445.88503	75716.35108	80289.69641	89739.7117	106018.4928	114293.8433	103198.6693	104965.3061	115761.5077	106749.0136	113625.1329	118823.6484	100428.368	101305.5277	104498.7387	
Latvia	LVA	GDP per capita (current US$)	NY.GDP.PCAP.CD																																				2329.270854	2429.591085	2682.316453	2977.148772	3151.325802	3352.731296	3572.80513	4132.349207	5134.905694	6351.080125	7558.742006	9667.9757	14044.01589	16348.53121	12219.37379	11326.21947	13702.68947	13822.80559	15032.28201	15716.36907	13639.69412	14133.68295	15684.55852	
"Macao SAR, China"	MAC	GDP per capita (current US$)	NY.GDP.PCAP.CD																							4499.887071	4296.932771	4751.157764	4756.409365	5132.276543	6297.127475	7071.973495	8060.218228	9364.909314	10558.21784	13460.88413	15189.98072	16578.06184	18139.19623	18097.40061	17957.94638	16451.33864	15505.27875	15702.85553	15547.87353	16312.63772	17809.59815	22453.19235	25058.53593	29979.85447	36402.56051	40667.88423	40881.38064	52374.79445	66813.34974	76496.36619	89524.84436	94004.38983	75484.28658	74017.18471	80892.82133	
St. Martin (French part)	MAF	GDP per capita (current US$)	NY.GDP.PCAP.CD																																																											
Morocco	MAR	GDP per capita (current US$)	NY.GDP.PCAP.CD	164.800779	158.9240913	181.1837031	196.5341123	201.2693656	206.4651522	196.3422037	202.9008861	212.810685	232.1985787	246.0880428	265.2671534	302.5983944	364.6223686	438.9164085	502.5448329	523.837337	589.7001079	689.3818559	808.5414825	1077.242942	860.4683258	835.1401895	748.8667871	667.3331806	659.8335018	838.4335711	918.6288626	1063.760775	1068.325714	1202.567531	1263.06008	1295.422632	1195.595322	1322.8704	1428.066182	1556.786387	1393.224149	1469.031945	1444.989055	1332.382358	1336.775376	1413.757176	1721.973863	1948.812275	2013.755559	2191.478567	2494.353552	2884.94776	2861.554005	2834.20472	3039.916016	2904.746728	3111.762887	3160.250851	2863.887099	2885.487531	3022.92792	
Monaco	MCO	GDP per capita (current US$)	NY.GDP.PCAP.CD											12479.72526	13813.3005	16733.62161	21422.84116	22707.45604	28254.27607	28810.87301	31432.86944	38353.80593	45838.16228	51528.54723	44366.29456	41385.35591	38887.76583	36381.6974	37553.35795	52174.84206	63043.17823	68434.22839	68576.58472	84286.69635	83732.70114	91654.12054	85421.72749	89404.07511	101993.1216	101328.7952	90882.92282	93093.25956	91383.94049	82534.87362	82552.56679	89061.0513	108978.4889	123382.0158	124374.2685	133195.4293	167124.741	180640.1251	149221.3619	144569.1758	162155.4986	152000.3621	172588.8778	185152.5272	163369.0708	168010.9149		
Moldova	MDA	GDP per capita (current US$)	NY.GDP.PCAP.CD																																				476.988491	462.1697494	528.1804344	465.0539664	321.0262233	354.0037982	407.7348445	458.6778168	548.2896867	720.9409321	831.2052862	950.6482044	1230.434685	1695.972811	1525.526119	1631.535832	1970.571373	2046.536787	2243.990178	2244.755308	1832.495194	1913.237414	2290.23515	
Madagascar	MDG	GDP per capita (current US$)	NY.GDP.PCAP.CD	131.993036	133.8475815	138.1198491	138.4071657	142.6593399	144.484655	152.1078201	157.4763871	165.4784551	165.011573	169.0705601	177.49841	193.1285548	231.4361855	261.0353414	302.1494676	280.6790389	294.9339882	324.3844957	408.9374277	463.731466	400.7056031	381.8658013	369.4728714	300.5340906	283.9858034	314.7460511	240.9554524	223.0112764	221.682033	265.6761189	222.1537443	245.8643162	265.9345074	227.8369055	234.4940582	287.3565596	247.1294102	252.4652058	243.2527515	245.9390659	278.5557032	262.2859481	316.7998965	245.1235876	274.8197023	292.1507443	377.8482928	470.733254	415.6893226	412.7309341	454.963464	443.9061001	461.7230722	452.4631926	402.0883118	401.7422654	449.7223819	
Maldives	MDV	GDP per capita (current US$)	NY.GDP.PCAP.CD																					268.1035209	273.1659313	282.0419145	327.9150538	598.5337551	670.5175128	722.6739964	695.4814816	803.3469679	875.0682067	963.5956599	1064.043684	1206.034796	1329.406796	1432.516546	1570.315705	1736.735195	1923.086188	2006.25691	2146.718037	2226.721729	3031.69994	3047.591909	3481.435214	3952.121984	3648.780055	4811.667468	5559.506832	6583.45125	6615.763778	7100.405899	7395.6878	7473.195629	8291.485295	9056.65344	9821.690574	10319.09716	11151.06921	
Middle East & North Africa	MEA	GDP per capita (current US$)	NY.GDP.PCAP.CD									246.5890509	266.831169	298.5398505	334.9329895	398.6346967	521.0755244	919.706443	976.1014563	1177.755035	1325.727887	1366.660726	1731.066897	2164.877667	2160.815025	2094.360045	2060.394818	2021.917978	1989.772825	1975.343904	1761.851222	1699.316535	1701.343191	2151.39381	2111.822858	2261.021093	2225.344274	2269.479176	2470.225568	2739.131571	2785.21587	2653.901798	2787.095791	3049.345346	3003.195893	2936.07891	3245.968788	3717.059782	4385.487061	5027.334226	5834.177205	7117.492827	6229.031275	7127.0925	8276.500891	8832.864013	8604.303645	8477.612523	7339.77033	7227.706557	7373.779695	
Mexico	MEX	GDP per capita (current US$)	NY.GDP.PCAP.CD	341.5927527	359.4444512	373.9275291	404.3883769	464.124301	489.4332285	528.5688186	559.9853527	600.4824435	644.1443422	682.6848913	729.7269384	814.7351558	965.0739089	1218.517547	1445.646984	1421.60052	1271.474634	1552.101676	1987.32863	2957.562153	3718.145871	2542.737149	2104.669325	2431.512599	2523.500591	1704.587166	1832.734718	2212.510711	2645.235944	3060.685213	3596.386019	4088.309214	5526.860507	5715.409999	3828.717023	4294.978983	5143.96112	5327.811901	5984.341068	6959.388717	7341.882478	7398.80102	6903.949188	7310.961631	8089.409036	8859.715354	9412.827939	9765.717028	7792.24773	9016.457927	9912.582362	9940.468561	10400.56316	10582.41053	9298.242878	8450.49401	8910.333177	
Marshall Islands	MHL	GDP per capita (current US$)	NY.GDP.PCAP.CD																						972.6272223	1047.644764	1196.520692	1234.758349	1144.679519	1392.622625	1494.152255	1604.248462	1588.990265	1659.182206	1702.052604	1844.201871	1987.31218	2136.846268	2356.757816	2156.728468	2056.200186	2093.444391	2073.367384	2126.91386	2206.697584	2391.485486	2434.714867	2522.076276	2649.670541	2763.739007	2891.928956	2925.977632	2917.001147	3146.763948	3297.558144	3516.899911	3614.130661	3461.781164	3390.910292	3665.207477	3843.119884	
Middle income	MIC	GDP per capita (current US$)	NY.GDP.PCAP.CD	137.3016493	130.2671131	133.0335827	143.7605075	155.8236081	167.0422303	168.8025028	172.7416463	178.0620423	193.2227058	208.9526036	220.0914545	241.6365391	295.7118858	368.0291522	409.6264757	437.800021	483.2676972	514.5039889	602.2055346	697.1224042	778.2251195	750.2952465	702.3088401	710.7219638	733.3649392	738.0367772	742.9863107	782.4134004	808.3094989	881.7232664	913.5516674	879.9646542	923.819437	990.3929031	1097.540317	1182.46071	1232.865348	1175.455194	1132.199539	1222.963096	1227.436504	1274.185876	1415.673412	1659.028227	1956.537896	2305.581867	2825.80558	3349.222746	3233.221429	3880.722066	4527.938359	4778.808966	5009.709861	5142.301621	4801.567339	4775.167889	5182.819069	
North Macedonia	MKD	GDP per capita (current US$)	NY.GDP.PCAP.CD																															2354.263462	2477.685524	1225.373149	1352.025726	1794.709897	2359.800338	2338.068311	1964.881911	1866.85009	1908.592601	1854.145956	1815.920091	1961.203736	2408.80011	2762.561701	3037.754585	3325.613242	4036.140237	4793.292959	4543.890244	4542.904104	5064.041106	4698.689476	5211.4992	5469.217898	4840.319679	5128.02282	5414.614823	
Mali	MLI	GDP per capita (current US$)	NY.GDP.PCAP.CD								48.27986548	59.46752756	57.99180012	60.47565	71.15470324	79.15748792	90.10019367	84.59764892	128.151032	142.3768854	156.402827	178.9854422	229.3402096	248.1889337	212.7326099	180.5381889	172.0320335	160.2528428	177.7599163	232.8253037	259.1339158	265.140308	262.5685977	316.8165941	314.8369994	319.191412	309.515078	222.5767979	281.7886811	282.081344	266.668047	281.3221274	322.53868	269.3483829	306.8473237	334.2024016	391.7912801	439.3572924	487.9402556	521.6425796	595.6368319	689.6784228	697.0153124	708.3707632	835.0889098	777.3476868	803.8935757	845.720641	749.9179512	778.6004251	827.0064008	
Malta	MLT	GDP per capita (current US$)	NY.GDP.PCAP.CD											828.4216803	874.0663356	975.7588009	1143.620203	1245.361225	1560.112154	1726.559448	2037.897337	2558.740255	3195.552586	3948.403126	3898.243037	3788.050632	3527.04	3332.885357	3322.421283	4194.653939	5083.669139	5814.364771	6040.609862	7191.923603	7558.277383	8220.245518	7296.310144	8000.518005	9114.358065	9397.800918	9679.882857	10183.67599	10648.9889	11039.05651	11021.78636	11843.93902	13689.98999	15109.05497	15835.34667	16671.5672	19375.5696	21928.70067	20675.58259	21087.79469	22835.37683	21916.97221	23820.36341	25811.878	23715.53414	24758.69562	26748.20741	
Myanmar	MMR	GDP per capita (current US$)	NY.GDP.PCAP.CD																																									193.1874804	138.9249275	143.7760051	219.782326	219.8156688	247.2427006	296.9007284	410.4500001	643.9513703	741.0777116	987.7365832	1186.423937	1175.561788	1171.464477	1260.418504	1138.992976	1196.103204	1256.660675	
Middle East & North Africa (excluding high income)	MNA	GDP per capita (current US$)	NY.GDP.PCAP.CD																																		1194.694603	1197.52394	1337.440707	1519.433778	1529.629921	1522.674366	1580.187041	1607.635175	1634.033218	1558.749975	1728.305676	1968.669319	2278.65247	2600.680742	3157.283664	3818.384645	3629.570273	4122.744869	4588.710354	4964.015822	4578.379819	4426.713898	3930.296003	3904.026668	3791.753562	
Montenegro	MNE	GDP per capita (current US$)	NY.GDP.PCAP.CD																																									1627.072633	1909.598702	2106.635068	2789.159065	3380.165121	3674.617924	4425.680913	5976.391922	7367.751909	6727.107767	6682.281158	7318.742449	6586.719209	7186.431924	7378.341022	6514.272695	7028.940132	7784.06529	
Mongolia	MNG	GDP per capita (current US$)	NY.GDP.PCAP.CD																						1332.640563	1435.767097	1495.015749	1121.664164	1137.690354	1465.448402	1485.539626	1533.445039	1670.69287	1172.443066	1072.635835	587.3013993	339.5199868	405.9718115	631.9148653	580.9110949	505.602916	477.3497294	445.0069434	474.2133361	524.0145924	571.501883	646.0561295	797.8377432	998.8226671	1334.651896	1634.081431	2139.625631	1717.898761	2650.353648	3769.595269	4368.082248	4385.379355	4181.583313	3946.962075	3695.164849	3717.473389	
Northern Mariana Islands	MNP	GDP per capita (current US$)	NY.GDP.PCAP.CD																																											18672.83277	18376.79096	18427.42488	16644.70382	16048.50214	15761.26225	16350.05485	14279.55599	14681.02308	13628.08166	13980.41625	14471.83359	15513.69612	16984.09224	22717.77257	28888.00232	
Mozambique	MOZ	GDP per capita (current US$)	NY.GDP.PCAP.CD																					297.6188829	291.5253917	291.0872128	255.6884981	262.6598689	343.1994566	402.5654505	180.7958247	161.0123545	177.1997292	189.6245382	240.1242747	162.8269598	163.6143937	161.7048809	160.0176177	216.8754283	253.1096478	284.373291	301.539472	277.6486591	256.4414872	262.8840551	283.8911588	336.3318145	369.1545359	385.7567141	422.1461573	503.1277109	463.8526178	419.2258149	526.5313517	566.051387	605.9856082	623.2867539	528.3130512	380.9073058	426.2219619	
Mauritania	MRT	GDP per capita (current US$)	NY.GDP.PCAP.CD	107.9150268	121.9696783	122.2522703	121.5762944	157.6110412	174.0960887	176.4789416	181.7203477	194.4430503	178.9259649	182.2149847	191.9356585	217.5880401	266.1606145	321.3321701	358.1858428	383.4616262	384.1278677	375.8763759	432.0871251	462.191764	473.732776	461.6351803	471.3744343	422.4385469	385.9978943	441.1599122	486.2807331	497.8557003	496.7178639	502.2317528	692.3496476	683.833774	568.2107979	581.9098343	608.1869747	601.7734654	567.2228466	539.4253598	534.7159444	477.4761024	464.229758	460.9542322	528.5806613	602.547286	697.7452864	944.1304851	1013.310149	1182.978655	1044.489823	1201.756291	1389.67101	1365.777822	1450.577949	1326.668654	1158.256371	1101.901627	1136.764591	
Mauritius	MUS	GDP per capita (current US$)	NY.GDP.PCAP.CD																	779.9071319	897.6704136	1092.267744	1280.392446	1176.498054	1170.05342	1091.099714	1093.009079	1032.312731	1058.904835	1428.532921	1822.977964	2054.643747	2084.257805	2506.179312	2669.3277	2973.206977	2973.797821	3197.331024	3599.555202	3899.435192	3646.630626	3593.234081	3651.232286	3861.032414	3792.182152	3957.512906	4623.347642	5229.876738	5116.045424	5695.969327	6574.654338	8030.063005	7318.12641	8000.376432	9197.026972	9291.227619	9637.00265	10153.93822	9260.447303	9681.618567	10490.50397	
Malawi	MWI	GDP per capita (current US$)	NY.GDP.PCAP.CD	45.03315261	47.18254683	48.38665326	49.27953737	49.133388	56.53458923	62.62314258	63.30705108	56.09458703	59.27399892	63.1079718	77.27001037	83.55873707	88.91075416	106.710652	115.8592288	122.8879718	143.2760751	163.4336747	176.7808845	200.8176855	195.6020854	181.9898144	183.624246	175.1771459	156.8896581	155.2272109	145.6995785	159.7701334	174.8513588	199.2859332	228.5562584	184.9506087	212.2455193	120.6293244	141.0279061	225.6262847	256.5276762	163.5335012	160.7990288	153.2595087	146.7615397	290.9798977	260.1052517	274.2256294	280.3673842	297.7095969	320.2764955	372.8487804	420.7472051	458.8654301	512.170232	374.5029326	332.9210249	354.3189898	362.6581977	300.3077488	338.4844303	
Malaysia	MYS	GDP per capita (current US$)	NY.GDP.PCAP.CD	234.9168929	225.9164441	230.2479322	279.7084079	289.0049804	310.3277629	321.0974731	317.4289184	323.4082024	347.3786592	357.6618643	383.6748013	445.3511803	661.0192698	799.9231515	764.5550632	886.2154728	1027.274198	1246.535891	1576.029369	1774.73631	1769.126939	1852.330981	2047.882636	2234.356477	2000.145978	1728.543559	1947.442371	2071.45488	2215.3645	2440.591801	2652.144224	3111.976879	3431.370186	3726.340667	4328.000018	4797.291371	4637.320481	3263.520983	3493.465229	4045.170471	3915.115046	4167.364387	4463.675893	4955.477743	5593.822995	6222.982955	7269.17114	8513.629541	7326.744435	9071.356987	10405.12062	10779.50751	10882.2891	11183.72943	9655.137377	9515.194318	9951.544153	
North America	NAC	GDP per capita (current US$)	NY.GDP.PCAP.CD	2942.62887	2990.766281	3153.88605	3281.351235	3478.085861	3727.140165	4040.87901	4227.761864	4575.14811	4906.852508	5140.490459	5525.142965	6017.694952	6657.814444	7222.982749	7787.748573	8627.878194	9414.663527	10441.60877	11531.25921	12454.59512	13827.11833	14242.80861	15347.14153	16809.36509	17855.70724	18651.91897	19720.68569	21224.34569	22694.96805	23696.37127	24131.30752	25021.26256	25822.08039	26988.83444	27968.72921	29189.84619	30604.98659	31761.24161	33397.98091	35242.0642	35942.43627	36794.85361	38550.0799	40948.23418	43514.08192	45849.04082	47723.72747	48232.31001	46394.38485	48373.41574	50108.13409	51698.80407	53044.04674	54597.49072	55455.67256	56316.42952	58407.38221	
Namibia	NAM	GDP per capita (current US$)	NY.GDP.PCAP.CD																					2391.787345	2172.324848	2003.159297	2121.941831	1753.138139	1398.509892	1513.266729	1843.015461	1912.438724	1861.503435	1969.1668	2041.733508	2262.460212	2063.148062	2263.4003	2381.645428	2311.963793	2332.383579	2113.442778	2055.364975	2018.680835	1797.920787	1669.43144	2422.305183	3225.339163	3504.284009	3811.311981	4202.510968	4029.065061	4153.497885	5191.583081	5600.971392	5749.404752	5490.041314	5392.712421	4803.283299	4549.421642	5230.771726	
New Caledonia	NCL	GDP per capita (current US$)	NY.GDP.PCAP.CD						1763.475067	1756.219653	1865.665999	2165.901146	2529.89264	3203.711446	3446.952794	4031.016039	4220.1935	4865.650375	6163.380119	5957.541117	6158.946739	6152.782529	7561.192276	8443.107052	6817.832529	6208.782634	5540.234973	5249.0536	5534.631413	7634.3344	9271.735404	12665.66323	13092.26473	14800.02869	15133.16224	16261.29693	16640.80235	16037.02524	18721.05644	18257.21505	16341.58735	15387.86958	14611.8328	12579.59511																		
Niger	NER	GDP per capita (current US$)	NY.GDP.PCAP.CD	132.6521624	139.3414025	148.1921335	158.7211776	153.2662462	172.0477668	174.3640468	160.5993095	150.3875609	142.7046186	144.0903967	149.5470392	155.7817931	193.0607659	203.5721094	202.2621332	199.5377576	235.1987896	313.9161067	362.5119751	418.8619798	352.1886641	318.0155179	276.1300155	217.435776	208.2991237	267.5517091	304.8901248	302.42438	280.5468542	309.5864505	281.3964667	274.2860354	181.6903803	170.8094085	198.4528096	202.4214038	181.2955353	196.7250241	184.3464766	158.4055972	165.2507247	177.8208384	215.8050408	232.5661574	250.0383731	258.0463873	292.55962	353.2384054	339.7702669	348.1560591	375.5828559	391.5182495	416.1401152	429.7909578	362.7521977	364.1605078	378.0592523	
Nigeria	NGA	GDP per capita (current US$)	NY.GDP.PCAP.CD	92.96180015	96.98043004	104.3885334	107.5421085	113.170338	117.1902853	124.309273	99.40683273	97.20214781	121.2460377	224.107455	160.253709	209.2374936	252.2502423	402.8734797	438.3362614	556.660776	536.1150956	527.1466422	661.9842826	873.960732	2178.983158	1842.829563	1221.89944	901.6735976	881.9867313	638.6251368	597.9008916	548.9034406	473.9443993	567.1859158	502.6121063	476.8926405	270.0635969	321.1313326	407.9424883	461.2523762	479.7087525	469.1643966	497.5619697	567.6143571	590.0553023	741.340315	794.9529	1007.329469	1267.703677	1655.544524	1882.470204	2241.711763	1890.389128	2291.360013	2519.289941	2745.866752	2996.964303	3221.678116	2729.762778	2175.656276	1968.425523	
Nicaragua	NIC	GDP per capita (current US$)	NY.GDP.PCAP.CD	126.1366951	131.4055526	140.6217175	150.7088641	170.8059106	274.6701407	285.460204	300.0944511	308.3594164	321.5506251	323.8342756	334.2848392	345.4592015	415.8849067	560.8352847	568.6710637	640.6976642	753.1954205	698.8733558	483.9027083	673.6639992	732.4357002	717.5512272	777.6046366	858.0547122	723.5779033	760.0141401	991.8285506	662.9544558	249.8442755	243.5612625	351.3981713	413.9194976	396.797132	854.5499049	897.7158111	916.5187095	917.1288401	951.8733523	981.0204892	1016.020743	1043.600758	1010.147277	1015.565314	1091.505157	1175.116225	1240.992617	1344.301871	1518.805386	1464.497754	1526.497938	1682.957924	1792.038045	1847.198049	1975.464707	2073.497938	2143.925893	2221.806445	
